interaction_id,profile_id,event_id,action,dwell_time_seconds,interest_overlap_count,goal_overlap_count
23388,534,306,view_detail,18,0,1
23389,652,373,skip,4,0,0
23390,212,154,apply,79,1,0
23391,772,394,view_detail,78,0,2
23392,473,19,skip,2,0,0
23393,318,199,like,51,0,1
23394,130,261,skip,3,0,0
23395,611,245,skip,4,0,0
23396,411,377,skip,4,0,0
23397,8,135,like,22,0,1
23398,707,265,skip,1,0,1
23399,958,370,skip,2,0,1
23400,743,473,skip,2,1,0
23401,268,154,like,39,0,1
23402,507,482,like,10,0,1
23403,758,201,view_detail,51,0,2
23404,422,32,skip,3,1,1
23405,546,337,skip,2,2,1
23406,502,34,skip,2,1,1
23407,126,175,like,56,0,0
23408,403,279,skip,4,0,0
23409,244,276,skip,5,0,0
23410,982,432,skip,2,0,1
23411,972,44,view_detail,69,1,1
23412,482,388,like,61,0,0
23413,645,257,save,19,0,0
23414,458,275,skip,5,0,0
23415,172,373,skip,3,0,0
23416,690,20,like,49,1,0
23417,10,84,skip,5,0,1
23418,124,354,like,74,1,2
23419,783,500,skip,4,1,1
23420,240,163,skip,3,0,0
23421,396,94,view_detail,20,2,1
23422,587,256,apply,52,1,0
23423,209,20,skip,1,0,1
23424,274,237,save,31,0,1
23425,381,219,skip,1,3,2
23426,224,97,skip,4,0,0
23427,280,206,skip,3,1,1
23428,729,302,save,86,0,2
23429,216,140,skip,2,0,2
23430,56,110,skip,5,0,1
23431,345,38,skip,1,1,1
23432,115,356,skip,2,0,0
23433,807,101,skip,1,0,2
23434,744,359,view_detail,25,0,0
23435,671,272,view_detail,21,0,2
23436,68,318,skip,2,0,0
23437,323,52,skip,2,2,0
23438,524,386,save,89,0,1
23439,482,388,apply,20,0,0
23440,153,312,skip,1,0,0
23441,692,195,save,18,0,0
23442,216,277,save,8,0,1
23443,120,458,like,46,0,0
23444,737,159,view_detail,76,0,0
23445,547,452,skip,2,0,1
23446,307,321,view_detail,41,0,1
23447,965,496,skip,5,0,2
23448,507,141,save,64,0,2
23449,240,263,like,11,1,0
23450,229,53,save,24,0,0
23451,730,361,apply,11,1,1
23452,106,324,skip,5,1,0
23453,1,360,like,22,0,0
23454,827,122,skip,1,1,1
23455,185,400,skip,1,0,1
23456,970,276,like,57,2,0
23457,239,456,like,15,1,1
23458,625,235,view_detail,70,1,0
23459,553,26,view_detail,20,0,2
23460,761,181,save,18,0,1
23461,742,269,view_detail,71,0,1
23462,854,52,skip,5,0,0
23463,381,82,skip,5,0,1
23464,635,424,save,42,1,0
23465,790,29,view_detail,69,1,1
23466,977,69,skip,2,0,0
23467,315,452,skip,3,0,2
23468,535,215,skip,5,0,2
23469,776,419,view_detail,85,0,0
23470,709,444,skip,5,0,0
23471,631,206,skip,5,1,0
23472,405,460,view_detail,14,0,0
23473,944,412,view_detail,35,1,1
23474,776,193,save,12,0,2
23475,107,468,view_detail,36,0,0
23476,818,104,like,85,2,1
23477,893,289,apply,36,1,1
23478,979,77,view_detail,73,0,1
23479,997,50,skip,4,0,0
23480,175,278,skip,4,1,0
23481,28,276,apply,54,1,0
23482,729,321,save,25,0,2
23483,955,389,skip,5,0,1
23484,634,490,skip,4,0,1
23485,958,225,save,63,1,1
23486,197,235,skip,5,1,1
23487,804,344,skip,4,1,2
23488,366,65,like,58,1,1
23489,672,341,skip,1,0,1
23490,944,432,skip,2,1,1
23491,812,456,skip,2,1,0
23492,948,328,view_detail,22,0,1
23493,390,141,view_detail,67,0,0
23494,139,456,apply,48,1,0
23495,432,30,view_detail,73,0,1
23496,324,429,apply,13,1,1
23497,833,338,apply,78,0,1
23498,805,326,skip,1,0,0
23499,469,301,skip,3,0,1
23500,938,374,skip,3,0,2
23501,997,28,view_detail,39,0,0
23502,248,366,view_detail,46,0,1
23503,490,471,view_detail,89,0,1
23504,913,223,apply,37,1,0
23505,933,258,view_detail,61,0,1
23506,21,342,skip,4,1,0
23507,965,266,skip,2,1,1
23508,883,357,view_detail,10,0,0
23509,224,26,skip,5,1,0
23510,681,403,view_detail,66,0,2
23511,138,200,skip,3,1,1
23512,449,292,view_detail,45,1,0
23513,832,476,save,79,1,1
23514,28,34,like,33,1,0
23515,707,473,skip,3,0,1
23516,348,56,like,85,0,0
23517,375,154,skip,2,0,0
23518,505,451,view_detail,85,1,1
23519,143,419,view_detail,76,0,1
23520,550,74,apply,37,0,0
23521,702,237,apply,58,0,0
23522,28,476,skip,3,1,1
23523,559,167,view_detail,30,0,2
23524,571,67,like,22,0,0
23525,689,279,skip,5,0,0
23526,225,359,skip,2,1,1
23527,410,214,skip,4,0,1
23528,228,361,view_detail,60,1,2
23529,241,161,skip,3,0,1
23530,932,382,skip,2,1,1
23531,741,282,apply,80,1,2
23532,234,469,skip,2,0,1
23533,999,147,like,84,0,0
23534,374,142,skip,1,0,1
23535,698,122,view_detail,41,0,1
23536,453,249,skip,2,1,0
23537,686,367,view_detail,54,1,0
23538,396,445,skip,4,1,2
23539,623,188,skip,5,0,0
23540,876,321,like,77,1,1
23541,9,453,view_detail,47,0,0
23542,803,335,skip,3,1,0
23543,974,222,apply,68,1,1
23544,73,270,skip,1,0,2
23545,441,322,skip,2,0,0
23546,975,410,skip,3,1,0
23547,112,202,skip,4,0,0
23548,942,390,skip,4,0,1
23549,827,232,like,70,3,0
23550,51,312,view_detail,50,0,0
23551,508,100,like,30,0,1
23552,804,223,view_detail,68,1,2
23553,998,326,view_detail,77,0,3
23554,791,204,skip,2,1,1
23555,176,371,skip,1,0,1
23556,418,453,skip,1,0,1
23557,533,408,like,9,1,0
23558,789,99,skip,5,0,1
23559,531,301,skip,1,1,0
23560,927,352,view_detail,64,0,0
23561,571,332,skip,2,0,1
23562,151,140,skip,1,1,0
23563,456,134,skip,3,0,1
23564,789,442,skip,3,0,1
23565,626,26,save,15,1,0
23566,246,232,skip,2,0,0
23567,544,472,apply,85,1,1
23568,905,43,apply,29,1,0
23569,275,458,like,84,0,1
23570,437,413,apply,73,0,1
23571,854,272,save,16,1,0
23572,156,120,skip,4,0,0
23573,557,90,skip,1,2,0
23574,658,196,like,48,0,0
23575,886,149,skip,3,2,1
23576,399,448,view_detail,45,1,0
23577,480,66,skip,3,0,1
23578,293,120,skip,3,1,0
23579,586,221,skip,1,0,1
23580,542,419,skip,3,0,1
23581,446,122,apply,46,2,2
23582,531,496,skip,1,1,1
23583,805,123,view_detail,23,1,0
23584,471,388,skip,3,0,0
23585,689,346,skip,2,0,1
23586,513,61,like,77,0,0
23587,68,418,save,37,0,1
23588,431,231,view_detail,85,0,1
23589,809,460,view_detail,64,0,0
23590,614,476,skip,5,1,0
23591,869,140,apply,84,0,0
23592,369,255,view_detail,17,0,0
23593,76,208,apply,8,0,2
23594,795,87,skip,3,2,1
23595,263,270,skip,4,0,0
23596,73,248,skip,3,0,1
23597,677,38,view_detail,55,2,2
23598,395,325,skip,5,0,0
23599,19,369,save,72,2,1
23600,642,92,view_detail,28,1,1
23601,385,205,apply,71,1,1
23602,425,396,view_detail,27,0,1
23603,231,463,skip,1,0,1
23604,263,105,skip,4,1,1
23605,977,80,apply,81,0,0
23606,788,42,skip,4,0,0
23607,122,345,view_detail,13,0,0
23608,735,71,apply,49,0,1
23609,656,160,skip,4,2,1
23610,127,4,skip,2,1,1
23611,210,289,view_detail,39,1,1
23612,432,316,skip,5,0,1
23613,877,36,like,17,0,1
23614,764,456,skip,2,0,0
23615,501,417,skip,2,0,0
23616,132,297,skip,5,0,2
23617,255,384,apply,53,1,1
23618,992,457,save,55,1,0
23619,271,21,skip,3,0,2
23620,9,202,like,80,0,2
23621,246,304,apply,33,1,0
23622,826,324,skip,4,0,1
23623,573,205,skip,5,1,0
23624,754,445,save,70,0,1
23625,804,49,like,54,1,2
23626,599,153,skip,1,0,1
23627,464,169,view_detail,41,0,1
23628,688,215,view_detail,63,0,1
23629,693,319,like,82,2,0
23630,372,212,skip,1,0,0
23631,603,373,skip,2,1,0
23632,557,479,save,66,0,2
23633,274,457,view_detail,53,1,3
23634,853,46,like,83,1,0
23635,83,28,skip,4,0,0
23636,981,212,skip,4,0,0
23637,313,267,apply,74,0,0
23638,452,37,skip,1,0,2
23639,301,124,view_detail,63,1,0
23640,603,433,skip,4,1,0
23641,69,401,skip,2,1,0
23642,508,65,skip,5,1,0
23643,559,381,view_detail,75,0,1
23644,429,107,skip,1,1,0
23645,107,183,skip,3,1,1
23646,985,389,view_detail,18,0,0
23647,547,162,skip,5,1,0
23648,918,103,skip,1,0,0
23649,533,93,view_detail,15,1,1
23650,82,399,skip,5,0,2
23651,569,484,skip,1,1,1
23652,955,390,view_detail,35,0,2
23653,774,63,skip,1,0,2
23654,525,78,skip,1,1,0
23655,523,110,skip,3,0,2
23656,652,117,save,47,1,0
23657,17,86,save,13,0,1
23658,442,285,save,26,0,1
23659,98,273,skip,1,0,1
23660,703,206,skip,4,1,1
23661,691,429,skip,3,0,0
23662,152,184,skip,1,0,0
23663,969,243,skip,2,0,1
23664,858,186,view_detail,29,0,1
23665,18,333,skip,4,0,1
23666,424,498,save,10,2,1
23667,859,278,like,56,0,1
23668,679,39,skip,2,1,2
23669,674,268,view_detail,14,1,0
23670,450,60,apply,50,0,0
23671,314,239,like,22,0,0
23672,72,210,skip,4,0,1
23673,919,290,view_detail,27,0,0
23674,517,46,skip,4,0,1
23675,560,23,view_detail,73,1,0
23676,896,92,skip,1,1,1
23677,854,489,skip,2,1,0
23678,956,209,view_detail,59,1,1
23679,458,96,view_detail,71,1,1
23680,714,405,view_detail,23,1,1
23681,539,217,skip,2,1,1
23682,600,54,save,38,0,1
23683,563,354,like,42,0,1
23684,935,310,save,88,0,0
23685,332,66,skip,5,0,2
23686,151,268,like,46,0,0
23687,86,200,like,32,1,1
23688,376,429,like,8,0,1
23689,539,17,view_detail,48,2,1
23690,933,85,save,78,0,0
23691,964,194,skip,5,1,0
23692,24,15,skip,5,0,1
23693,262,18,view_detail,65,2,2
23694,353,20,skip,2,0,0
23695,495,95,skip,3,0,0
23696,337,265,skip,1,1,0
23697,233,81,apply,7,1,0
23698,478,115,skip,5,0,1
23699,873,198,apply,41,1,0
23700,582,100,view_detail,68,0,1
23701,389,464,like,49,0,0
23702,687,313,skip,4,0,0
23703,940,354,skip,3,0,2
23704,530,257,view_detail,51,1,1
23705,297,364,view_detail,65,1,1
23706,351,472,skip,4,0,1
23707,986,175,like,53,0,1
23708,746,98,apply,17,1,1
23709,751,235,skip,4,0,1
23710,682,441,save,68,1,1
23711,746,62,skip,5,0,1
23712,593,460,apply,25,1,0
23713,80,205,skip,1,0,0
23714,488,447,skip,1,2,0
23715,596,62,apply,7,1,1
23716,652,220,view_detail,31,0,1
23717,671,61,apply,68,1,1
23718,531,38,view_detail,33,1,0
23719,599,204,skip,1,1,2
23720,460,143,like,18,1,1
23721,70,350,skip,2,1,1
23722,371,354,skip,5,0,1
23723,967,426,view_detail,46,0,1
23724,467,199,save,63,1,0
23725,796,460,like,58,0,0
23726,464,369,view_detail,88,1,2
23727,971,431,view_detail,82,1,0
23728,167,269,skip,4,0,1
23729,624,122,skip,1,0,0
23730,613,309,skip,1,0,1
23731,710,369,skip,3,0,1
23732,987,312,save,52,0,0
23733,593,5,skip,2,0,0
23734,910,187,skip,3,0,1
23735,349,358,skip,5,1,0
23736,272,419,skip,4,0,1
23737,203,129,skip,5,0,1
23738,443,495,view_detail,69,0,1
23739,396,114,apply,21,1,0
23740,549,441,skip,4,0,0
23741,343,80,skip,5,0,1
23742,243,151,apply,39,0,0
23743,49,369,skip,2,0,0
23744,905,101,skip,2,1,1
23745,973,289,view_detail,17,0,0
23746,991,119,skip,2,0,0
23747,194,361,skip,2,0,2
23748,142,311,skip,4,0,1
23749,245,153,apply,6,1,0
23750,608,79,skip,4,0,0
23751,264,275,view_detail,54,0,1
23752,886,203,skip,1,0,2
23753,212,339,save,86,1,0
23754,252,220,view_detail,55,1,0
23755,921,435,like,24,1,0
23756,209,227,skip,3,0,1
23757,277,377,skip,5,1,1
23758,749,230,like,6,0,0
23759,648,84,skip,5,0,2
23760,189,12,save,67,0,1
23761,282,439,view_detail,81,1,0
23762,289,211,skip,2,1,1
23763,366,238,view_detail,83,0,0
23764,771,342,skip,3,1,1
23765,709,286,view_detail,14,1,0
23766,37,148,skip,1,2,1
23767,650,158,skip,4,2,0
23768,833,408,apply,8,1,0
23769,974,191,skip,1,0,0
23770,492,132,save,45,1,0
23771,712,205,skip,4,0,0
23772,911,143,skip,4,0,0
23773,395,290,skip,1,1,0
23774,483,408,view_detail,47,1,2
23775,674,149,view_detail,53,1,1
23776,197,54,skip,5,0,1
23777,348,71,skip,3,0,0
23778,78,82,save,66,0,2
23779,198,165,apply,30,1,1
23780,287,91,view_detail,28,0,2
23781,336,360,skip,3,0,1
23782,267,295,view_detail,87,1,1
23783,439,400,skip,2,0,0
23784,899,410,save,89,0,0
23785,860,259,save,31,0,0
23786,353,475,save,20,1,1
23787,51,429,skip,1,0,1
23788,605,192,apply,16,1,1
23789,752,201,skip,1,0,2
23790,691,471,like,55,0,0
23791,242,209,skip,3,0,0
23792,777,13,skip,4,0,1
23793,974,435,like,76,0,0
23794,460,355,like,54,0,1
23795,628,167,save,51,0,1
23796,6,193,skip,3,0,2
23797,967,26,apply,40,0,1
23798,145,479,view_detail,36,1,1
23799,622,313,apply,85,1,0
23800,87,150,view_detail,30,1,0
23801,583,356,skip,2,1,0
23802,873,279,save,86,1,1
23803,913,170,skip,4,0,1
23804,110,48,view_detail,71,1,3
23805,947,136,like,33,2,2
23806,959,472,skip,2,0,0
23807,544,245,view_detail,59,0,0
23808,259,118,save,52,0,0
23809,249,283,apply,31,1,0
23810,462,159,skip,1,0,1
23811,23,274,apply,17,1,2
23812,84,339,view_detail,78,2,1
23813,657,236,view_detail,77,0,0
23814,176,484,save,48,2,1
23815,471,156,view_detail,59,0,0
23816,449,365,skip,4,0,0
23817,603,215,skip,1,0,0
23818,580,203,view_detail,27,1,0
23819,583,62,like,38,0,2
23820,33,16,apply,81,1,1
23821,810,289,view_detail,59,1,1
23822,66,48,skip,4,1,1
23823,706,38,apply,23,1,1
23824,317,399,like,57,0,1
23825,100,294,save,35,1,0
23826,486,49,apply,18,1,0
23827,857,317,view_detail,52,0,1
23828,191,347,skip,4,0,0
23829,197,145,view_detail,40,1,0
23830,7,57,like,40,1,1
23831,183,216,view_detail,7,0,0
23832,544,305,skip,5,0,0
23833,499,271,skip,1,1,0
23834,766,204,save,69,0,1
23835,522,92,skip,5,0,0
23836,711,26,view_detail,56,2,0
23837,251,200,skip,5,0,0
23838,401,449,skip,5,0,0
23839,54,142,view_detail,52,0,1
23840,182,348,like,82,0,2
23841,611,41,like,49,0,1
23842,430,499,skip,3,0,1
23843,372,62,skip,4,1,0
23844,988,367,view_detail,75,1,0
23845,895,351,save,56,1,0
23846,691,140,skip,2,0,1
23847,821,416,view_detail,68,0,1
23848,63,259,skip,2,0,0
23849,445,252,skip,4,0,1
23850,958,247,skip,3,0,2
23851,219,311,save,54,0,1
23852,576,350,skip,1,2,0
23853,53,168,skip,4,0,1
23854,743,490,skip,5,1,0
23855,389,269,skip,2,0,2
23856,31,414,view_detail,46,0,1
23857,490,148,save,46,1,0
23858,320,417,skip,3,0,0
23859,752,268,like,35,0,1
23860,66,423,like,64,0,0
23861,590,253,apply,15,1,1
23862,55,152,like,45,0,1
23863,467,500,skip,3,0,1
23864,466,477,view_detail,21,0,0
23865,496,126,save,43,1,0
23866,136,416,view_detail,16,1,2
23867,155,269,skip,5,1,0
23868,660,358,apply,16,0,1
23869,41,16,skip,3,0,1
23870,48,151,view_detail,66,2,2
23871,908,276,skip,2,0,1
23872,543,429,skip,3,1,0
23873,912,321,like,52,0,0
23874,621,10,skip,2,0,1
23875,713,257,view_detail,72,0,0
23876,746,245,skip,1,0,0
23877,951,427,skip,2,0,0
23878,749,206,view_detail,70,1,0
23879,145,245,skip,2,1,0
23880,387,50,save,48,0,2
23881,279,384,skip,1,1,1
23882,835,27,like,34,0,2
23883,958,148,view_detail,32,0,1
23884,906,193,view_detail,18,1,1
23885,274,203,skip,2,0,1
23886,536,372,skip,2,2,1
23887,747,494,skip,5,0,0
23888,452,62,skip,1,1,1
23889,828,350,save,44,2,1
23890,352,309,view_detail,73,1,0
23891,928,132,save,73,0,0
23892,56,51,view_detail,56,0,0
23893,377,494,skip,2,1,1
23894,166,453,skip,3,0,1
23895,203,455,skip,5,0,0
23896,220,405,skip,5,0,1
23897,324,342,skip,3,0,1
23898,122,133,view_detail,73,0,2
23899,732,113,skip,4,0,0
23900,654,418,skip,4,0,1
23901,837,481,view_detail,44,0,1
23902,993,367,skip,5,1,0
23903,747,329,skip,3,0,0
23904,508,271,skip,2,0,1
23905,111,468,apply,37,0,1
23906,849,172,skip,4,0,2
23907,439,121,save,17,0,1
23908,565,456,skip,2,0,1
23909,24,226,save,76,1,0
23910,108,429,skip,1,0,0
23911,874,323,skip,4,0,0
23912,88,153,view_detail,28,1,1
23913,597,108,view_detail,48,0,1
23914,921,82,view_detail,51,0,1
23915,757,231,skip,1,0,1
23916,31,112,skip,5,0,1
23917,518,354,view_detail,39,0,2
23918,767,83,skip,4,1,0
23919,422,268,view_detail,48,1,0
23920,925,334,skip,1,0,1
23921,681,2,apply,72,0,1
23922,419,4,skip,2,0,0
23923,696,113,view_detail,19,1,0
23924,240,364,skip,3,0,1
23925,352,411,skip,3,0,0
23926,274,177,view_detail,47,0,2
23927,265,489,apply,49,1,0
23928,979,82,like,41,2,1
23929,986,186,save,80,0,1
23930,539,55,apply,47,0,0
23931,387,20,save,28,0,1
23932,83,88,skip,5,0,0
23933,815,398,skip,3,0,1
23934,361,271,apply,9,2,0
23935,225,451,skip,5,0,0
23936,409,244,view_detail,52,2,0
23937,411,42,skip,1,0,0
23938,658,59,view_detail,55,0,1
23939,888,284,skip,5,0,1
23940,32,302,skip,1,0,1
23941,891,237,skip,5,0,0
23942,980,236,skip,5,0,3
23943,587,158,like,46,1,1
23944,71,315,view_detail,14,0,2
23945,168,190,skip,1,1,0
23946,691,378,skip,5,0,0
23947,459,196,like,81,0,1
23948,581,488,view_detail,15,0,0
23949,295,124,like,38,0,1
23950,700,382,view_detail,72,0,0
23951,475,184,view_detail,65,2,0
23952,588,280,skip,4,0,1
23953,487,456,skip,1,0,0
23954,521,446,skip,5,0,0
23955,956,341,save,47,0,0
23956,511,486,view_detail,35,0,2
23957,152,107,skip,5,0,0
23958,988,16,skip,3,1,2
23959,445,52,skip,5,0,0
23960,789,147,skip,1,1,0
23961,409,35,view_detail,88,1,1
23962,894,302,like,58,0,2
23963,261,200,skip,2,1,1
23964,561,25,view_detail,18,1,0
23965,632,321,view_detail,60,0,1
23966,479,385,view_detail,32,1,0
23967,213,97,skip,4,0,0
23968,480,423,view_detail,77,1,0
23969,416,67,view_detail,51,0,0
23970,254,358,skip,1,0,1
23971,103,39,skip,1,0,1
23972,328,39,skip,2,0,1
23973,718,393,skip,2,0,0
23974,322,101,save,87,0,2
23975,324,193,skip,4,1,1
23976,587,58,skip,4,0,2
23977,104,131,skip,1,1,1
23978,660,222,apply,79,1,1
23979,8,7,skip,5,0,2
23980,65,31,like,72,0,1
23981,315,382,skip,1,1,2
23982,260,62,view_detail,67,0,0
23983,127,377,view_detail,69,0,2
23984,957,448,save,75,0,1
23985,986,455,like,15,0,0
23986,332,200,save,77,0,2
23987,499,308,skip,3,0,1
23988,18,320,like,54,0,1
23989,21,458,view_detail,32,1,0
23990,444,224,view_detail,75,0,1
23991,671,455,like,40,1,1
23992,815,470,skip,3,0,0
23993,124,322,skip,3,0,1
23994,515,275,skip,3,1,1
23995,712,252,skip,5,0,1
23996,901,488,skip,5,0,0
23997,340,198,like,47,0,1
23998,177,156,view_detail,75,1,0
23999,877,476,view_detail,26,0,0
24000,747,483,skip,1,0,0
24001,49,47,view_detail,35,1,1
24002,502,40,skip,4,0,0
24003,442,185,skip,4,0,1
24004,917,72,skip,3,0,0
24005,621,117,view_detail,54,1,0
24006,920,183,skip,4,1,0
24007,950,499,view_detail,23,1,0
24008,899,151,save,82,0,1
24009,262,235,skip,2,0,0
24010,873,445,view_detail,27,0,1
24011,465,110,skip,5,0,1
24012,581,18,skip,5,0,1
24013,134,374,skip,3,0,1
24014,243,210,view_detail,16,0,0
24015,904,491,apply,78,0,0
24016,434,115,skip,4,0,0
24017,187,67,save,87,1,0
24018,728,144,skip,1,0,0
24019,447,110,skip,1,1,0
24020,823,324,skip,4,1,1
24021,472,273,view_detail,76,0,1
24022,49,468,view_detail,39,0,0
24023,8,278,skip,2,0,0
24024,653,201,skip,2,2,0
24025,472,365,view_detail,18,0,0
24026,487,270,skip,3,1,1
24027,606,446,apply,22,1,0
24028,998,129,skip,2,1,1
24029,186,22,skip,1,0,0
24030,959,278,view_detail,69,0,0
24031,511,16,save,78,0,2
24032,266,35,view_detail,24,0,0
24033,522,391,save,64,1,0
24034,783,337,skip,5,0,2
24035,507,476,save,60,1,1
24036,39,79,like,29,0,1
24037,726,362,skip,5,1,1
24038,489,133,view_detail,82,0,1
24039,82,253,skip,5,0,1
24040,381,121,skip,1,0,1
24041,900,368,skip,4,0,0
24042,952,352,skip,2,0,1
24043,899,120,save,14,0,0
24044,700,369,view_detail,63,0,1
24045,663,206,skip,5,2,0
24046,211,329,like,64,0,1
24047,504,323,like,84,0,0
24048,792,387,view_detail,90,0,1
24049,163,266,save,30,0,0
24050,547,37,view_detail,7,0,1
24051,297,391,view_detail,18,0,0
24052,897,482,save,74,1,0
24053,915,354,save,36,0,1
24054,258,289,skip,1,0,2
24055,959,485,apply,18,1,0
24056,947,32,view_detail,24,0,0
24057,90,473,view_detail,11,0,0
24058,498,288,skip,2,1,1
24059,933,365,skip,3,0,0
24060,18,64,skip,5,0,1
24061,745,289,skip,4,0,1
24062,200,377,skip,2,1,1
24063,112,33,skip,1,1,1
24064,368,368,skip,4,0,1
24065,706,259,view_detail,14,0,0
24066,296,18,view_detail,52,0,1
24067,499,186,skip,3,0,1
24068,877,441,view_detail,55,0,1
24069,2,314,save,46,0,1
24070,227,370,skip,5,0,0
24071,804,333,like,38,1,0
24072,738,206,view_detail,63,0,1
24073,489,401,like,51,2,2
24074,358,36,like,15,0,0
24075,760,320,skip,3,1,0
24076,409,48,skip,3,0,1
24077,217,151,skip,1,1,1
24078,118,168,view_detail,54,1,0
24079,58,351,skip,1,0,1
24080,772,73,skip,4,0,2
24081,545,455,skip,4,1,1
24082,771,275,like,24,0,1
24083,289,438,like,80,0,2
24084,247,487,skip,5,0,0
24085,734,39,like,22,0,1
24086,150,248,skip,5,0,0
24087,888,308,like,19,0,0
24088,248,126,like,48,0,1
24089,59,314,skip,5,0,1
24090,270,110,skip,2,0,2
24091,595,178,apply,41,0,0
24092,805,63,view_detail,75,1,0
24093,597,104,save,33,1,0
24094,1,387,skip,4,0,1
24095,301,309,skip,2,0,1
24096,773,89,view_detail,70,1,1
24097,470,22,apply,34,2,1
24098,362,299,apply,57,1,1
24099,992,139,apply,55,1,1
24100,860,160,view_detail,9,0,0
24101,341,80,skip,3,0,1
24102,664,449,skip,5,1,2
24103,607,128,skip,2,1,1
24104,711,371,like,64,1,0
24105,658,233,save,66,0,0
24106,944,478,save,44,1,0
24107,632,39,skip,4,0,1
24108,925,96,like,46,0,2
24109,824,218,view_detail,37,1,1
24110,678,274,view_detail,42,1,0
24111,765,472,apply,76,1,0
24112,834,282,view_detail,22,0,1
24113,463,12,skip,3,0,1
24114,812,213,like,37,1,1
24115,343,325,like,24,0,2
24116,276,1,skip,4,0,1
24117,79,383,skip,4,0,1
24118,94,67,view_detail,54,2,1
24119,496,173,skip,5,0,1
24120,497,103,skip,4,0,0
24121,866,262,skip,4,0,0
24122,655,457,skip,1,0,0
24123,164,447,save,66,0,1
24124,904,486,skip,4,0,1
24125,204,57,skip,4,1,1
24126,53,271,skip,5,0,1
24127,7,478,view_detail,74,1,0
24128,119,389,apply,11,0,1
24129,404,433,view_detail,61,0,1
24130,470,455,skip,2,1,0
24131,372,81,skip,2,1,0
24132,488,106,view_detail,52,0,0
24133,934,297,view_detail,65,0,2
24134,534,354,skip,3,0,1
24135,640,449,view_detail,39,2,1
24136,774,205,skip,2,1,2
24137,165,44,skip,4,1,0
24138,726,305,apply,65,1,1
24139,478,199,view_detail,49,0,0
24140,879,57,skip,2,0,1
24141,250,281,skip,1,1,0
24142,830,126,view_detail,66,0,1
24143,756,256,skip,2,0,0
24144,965,278,save,21,0,1
24145,589,442,skip,2,1,0
24146,869,215,save,67,0,1
24147,243,483,view_detail,53,0,0
24148,618,72,save,40,2,1
24149,646,474,skip,4,0,0
24150,710,144,like,80,1,1
24151,181,383,save,39,0,1
24152,818,162,skip,1,0,0
24153,512,38,view_detail,63,1,1
24154,458,407,skip,3,1,0
24155,595,466,view_detail,25,1,0
24156,226,158,save,84,1,0
24157,264,358,view_detail,37,0,1
24158,154,496,skip,2,1,2
24159,461,238,save,89,0,1
24160,252,36,apply,78,1,1
24161,986,113,view_detail,54,0,0
24162,600,159,apply,30,1,1
24163,958,243,like,23,1,0
24164,559,213,apply,47,1,1
24165,309,425,view_detail,32,0,1
24166,846,339,view_detail,60,1,0
24167,929,418,skip,5,1,1
24168,794,491,skip,5,0,0
24169,433,362,like,47,2,1
24170,568,124,skip,3,1,1
24171,10,465,skip,3,0,1
24172,601,483,apply,38,0,1
24173,34,410,view_detail,54,1,1
24174,706,355,skip,3,1,1
24175,478,256,skip,3,1,0
24176,928,166,skip,5,0,2
24177,52,74,view_detail,9,0,1
24178,813,393,skip,3,0,0
24179,22,292,skip,4,1,1
24180,300,372,save,87,1,0
24181,990,288,skip,2,1,0
24182,862,479,skip,2,0,3
24183,613,302,skip,2,0,1
24184,250,211,skip,5,0,0
24185,686,437,view_detail,32,0,0
24186,475,119,view_detail,61,0,1
24187,47,87,skip,4,0,0
24188,993,295,view_detail,27,1,0
24189,857,91,skip,4,0,1
24190,809,359,like,89,0,1
24191,593,224,like,36,1,1
24192,970,146,skip,5,0,1
24193,421,99,skip,3,1,0
24194,529,3,skip,1,0,0
24195,524,88,like,47,0,2
24196,43,392,save,21,0,1
24197,718,8,like,51,1,2
24198,298,154,skip,5,0,0
24199,271,473,view_detail,32,0,0
24200,196,50,save,63,1,0
24201,893,450,save,66,2,1
