kullanici_id,etkinlik_id,zaman_farki_dk,is_swiped_right,ekranda_kalma_suresi_sn,kampus_id,bolum_kodu,sinif,kullanici_guven_puani,dinamik_ilgi_spor,dinamik_ilgi_oyun,dinamik_ilgi_akademik,etkinlik_kategorisi,etkinlik_turu,olusturan_guven_puani,etkinlik_ucreti,zaman_lokasyon
258,43,906,1,8,2,7,4,4.68,0.7446,0.0542,0.2012,1,1,5.0,0,1
587,89,1181,0,2,2,2,3,4.94,0.0767,0.5237,0.3996,2,0,3.16,0,1
174,74,168,0,4,2,9,4,4.97,0.1056,0.5839,0.3105,2,0,3.24,0,0
330,157,642,0,2,3,10,3,4.95,0.2226,0.1104,0.667,1,0,4.89,0,1
231,10,1106,0,3,1,9,1,4.65,0.2365,0.3351,0.4284,3,1,5.0,1,0
759,134,687,0,4,3,7,2,4.5,0.5688,0.1737,0.2575,2,0,3.21,0,0
161,89,600,0,3,1,9,1,4.86,0.356,0.4267,0.21730000000000002,2,0,3.16,0,1
186,132,102,1,9,2,10,3,4.66,0.749,0.2086,0.0424,2,0,4.96,1,1
903,34,760,1,15,3,9,4,4.5,0.2818,0.6792,0.039,3,1,5.0,1,0
143,83,718,0,4,1,8,4,4.76,0.182,0.683,0.135,3,0,3.52,1,0
282,161,89,0,1,3,7,4,4.83,0.8233,0.0408,0.1359,1,0,4.64,1,0
907,132,345,0,2,1,9,3,4.54,0.4482,0.0057,0.5461,2,0,4.96,1,1
640,172,800,0,4,3,7,3,4.82,0.4663,0.2577,0.276,3,0,3.25,1,0
678,98,1334,1,6,3,3,3,4.89,0.1656,0.1239,0.7105,2,0,3.55,0,1
27,31,608,1,15,2,7,4,4.57,0.1737,0.0482,0.7781,1,1,5.0,1,0
246,80,159,1,8,2,3,3,4.64,0.4887,0.1161,0.3952,1,0,4.04,1,1
487,194,1138,1,11,3,5,3,5.0,0.1335,0.5912,0.2753,3,0,3.4,0,0
647,186,536,0,3,3,6,3,4.59,0.8307,0.0966,0.0727,1,0,3.77,1,1
897,60,163,0,1,2,2,1,4.75,0.3475,0.2651,0.3874,2,0,4.53,0,1
202,2,286,1,14,2,6,2,4.71,0.1107,0.1532,0.7361,3,1,5.0,0,1
21,36,865,0,2,2,1,4,4.84,0.1912,0.123,0.6858,2,1,5.0,0,1
591,198,55,0,2,1,8,1,4.88,0.1405,0.3511,0.5084,2,0,4.24,0,1
670,125,576,0,2,1,2,2,4.88,0.6707,0.0302,0.2991,3,0,4.87,1,1
94,188,33,0,4,2,10,1,4.88,0.3775,0.5245,0.098,2,0,4.73,1,0
8,151,558,0,2,2,3,1,4.75,0.1578,0.3629,0.4793,3,0,3.15,0,1
472,103,731,0,1,2,8,1,4.94,0.0164,0.2119,0.7716999999999999,2,0,3.84,0,1
339,175,993,0,3,3,7,2,4.7,0.3045,0.6459,0.0496,3,0,3.64,0,1
259,116,801,1,5,3,2,3,4.77,0.7906,0.0805,0.12890000000000001,3,0,4.06,0,1
55,101,196,1,10,2,6,4,4.59,0.538,0.4113,0.0507,2,0,4.6,0,0
911,46,448,1,13,1,3,2,4.73,0.6623,0.309,0.0287,3,1,5.0,1,1
548,80,925,0,2,3,4,2,4.55,0.5186,0.2068,0.2746,1,0,4.04,1,1
6,107,92,0,3,3,6,2,4.97,0.1547,0.2771,0.5682,2,0,3.23,1,1
377,44,608,0,4,3,10,2,4.65,0.2272,0.1466,0.6262,1,1,5.0,1,0
554,147,1252,0,3,3,2,1,4.96,0.2652,0.4105,0.3243,3,0,3.37,1,1
50,49,286,0,4,2,6,4,4.95,0.648,0.049,0.303,2,1,5.0,1,1
112,88,874,1,13,1,5,4,4.7,0.5818,0.2221,0.1961,1,0,4.53,0,1
146,58,1259,0,1,1,5,2,4.95,0.4013,0.0251,0.5736,2,0,4.33,1,1
230,91,102,0,2,1,7,4,4.62,0.164,0.7326,0.1034,3,0,3.2,0,0
723,135,140,0,2,1,9,2,4.81,0.4433,0.0595,0.4972,1,0,4.56,1,1
497,94,835,1,15,1,2,4,4.95,0.3621,0.4383,0.1996,1,0,4.92,0,0
306,169,266,1,9,1,9,4,4.54,0.1474,0.0897,0.7629,3,0,4.04,1,0
542,78,1366,0,3,1,8,2,4.75,0.6986,0.0426,0.2588,3,0,4.47,0,0
461,122,573,0,1,2,10,1,4.63,0.0429,0.1192,0.8379,2,0,3.11,1,0
807,143,535,1,6,1,7,3,4.54,0.0451,0.7046,0.2503,2,0,3.6,0,0
628,76,523,0,2,3,2,4,4.57,0.4582,0.2243,0.3175,3,0,4.87,0,1
908,53,16,0,2,2,2,3,4.61,0.418,0.4145,0.1675,1,0,3.68,1,0
226,23,561,0,3,3,5,3,4.64,0.8658,0.0255,0.1087,3,1,5.0,0,0
59,77,878,0,2,2,4,3,4.62,0.4314,0.0798,0.4888,2,0,3.41,0,1
76,73,336,0,3,3,8,3,4.64,0.0637,0.8226,0.1137,1,0,3.06,1,0
428,88,910,1,9,3,6,1,4.91,0.5936,0.4016,0.0048,1,0,4.53,0,1
728,103,1414,0,4,1,6,3,4.76,0.3764,0.0531,0.5705,2,0,3.84,0,1
132,94,170,0,1,2,4,4,4.63,0.3267,0.0909,0.5824,1,0,4.92,0,0
932,193,913,1,11,2,2,4,4.82,0.1693,0.3236,0.5071,3,0,4.33,0,0
498,60,119,0,4,3,3,4,4.93,0.5832,0.3219,0.0949,2,0,4.53,0,1
816,10,1066,0,3,1,7,1,4.89,0.4107,0.3424,0.2469,3,1,5.0,1,0
910,102,1013,1,7,3,9,3,4.92,0.2152,0.2352,0.5496,3,0,3.77,1,1
593,58,10,1,11,2,5,4,4.79,0.5727,0.2829,0.1444,2,0,4.33,1,1
305,175,430,0,4,1,10,3,4.88,0.4239,0.2282,0.3479,3,0,3.64,0,1
67,143,49,0,2,2,10,2,4.69,0.4619,0.3205,0.2176,2,0,3.6,0,0
230,9,207,0,3,1,7,4,4.62,0.164,0.7326,0.1034,1,1,5.0,0,0
983,13,514,0,3,1,6,4,4.91,0.381,0.3756,0.2434,3,1,5.0,0,1
333,151,1234,0,2,1,7,3,4.66,0.4419,0.0261,0.532,3,0,3.15,0,1
905,161,1163,0,3,3,6,4,4.86,0.4786,0.5199,0.0015,1,0,4.64,1,0
277,137,37,0,3,3,2,2,4.91,0.6097,0.2744,0.1159,2,0,3.89,1,1
873,131,218,1,11,1,3,4,4.72,0.171,0.1207,0.7083,2,0,4.11,1,0
584,73,1302,0,2,3,1,4,4.51,0.1275,0.6629,0.2096,1,0,3.06,1,0
721,116,180,1,8,3,4,2,4.97,0.4285,0.3947,0.1768,3,0,4.06,0,1
784,153,130,1,13,3,10,3,4.58,0.0029,0.2916,0.7055,2,0,3.48,0,0
144,125,611,1,14,2,9,2,4.55,0.0727,0.0901,0.8372,3,0,4.87,1,1
251,111,659,0,4,2,4,2,4.9,0.0317,0.7164,0.2519,1,0,3.16,0,1
796,71,359,0,4,2,6,3,4.59,0.3869,0.2057,0.4074,2,0,4.17,1,1
691,164,627,1,13,2,5,1,4.89,0.5951,0.3084,0.0965,2,0,4.64,0,0
952,89,1028,0,2,1,8,2,4.82,0.755,0.0324,0.2126,2,0,3.16,0,1
80,20,1107,0,4,2,8,3,4.66,0.0196,0.8253,0.1551,1,1,5.0,1,0
57,81,1178,1,7,1,5,4,4.74,0.0201,0.4323,0.5476,2,0,4.34,1,1
366,182,506,0,2,3,1,3,4.98,0.299,0.3834,0.3176,3,0,4.46,1,0
308,90,818,1,6,1,10,4,4.51,0.1476,0.497,0.3554,1,0,3.9,0,1
174,19,794,1,11,2,9,4,4.97,0.1056,0.5839,0.3105,3,1,5.0,0,1
462,188,839,1,11,3,3,1,4.94,0.1695,0.6071,0.2234,2,0,4.73,1,0
750,165,623,0,4,2,5,3,4.51,0.6321,0.3245,0.0434,1,0,3.86,1,1
678,112,629,0,4,3,3,3,4.89,0.1656,0.1239,0.7105,1,0,3.38,0,0
596,131,97,0,2,1,3,2,4.53,0.5345,0.24,0.2255,2,0,4.11,1,0
493,107,1306,0,4,3,4,3,4.57,0.3521,0.3067,0.3412,2,0,3.23,1,1
560,121,819,0,4,2,6,3,4.81,0.2724,0.1006,0.627,1,0,3.68,1,1
639,92,599,0,1,2,9,1,4.8,0.147,0.3162,0.5367999999999999,3,0,3.03,1,0
681,147,934,0,1,3,4,2,4.9,0.5485,0.2377,0.2138,3,0,3.37,1,1
866,181,429,0,3,1,3,2,4.86,0.5981,0.1268,0.2751,2,0,3.08,0,0
374,174,1150,1,10,3,2,2,4.53,0.0254,0.4029,0.5717,3,0,4.47,0,1
955,80,1325,0,4,1,2,4,4.96,0.6753,0.1958,0.1289,1,0,4.04,1,1
349,184,543,1,7,2,10,1,4.7,0.6399,0.282,0.0781,2,0,3.4,0,0
67,198,367,0,2,2,10,2,4.69,0.4619,0.3205,0.2176,2,0,4.24,0,1
330,31,1069,1,15,3,10,3,4.95,0.2226,0.1104,0.667,1,1,5.0,1,0
852,53,1340,0,2,1,5,2,4.62,0.4814,0.0122,0.5064,1,0,3.68,1,0
194,113,1213,0,2,2,7,1,4.81,0.0619,0.1273,0.8108,1,0,3.95,1,1
155,34,52,0,4,2,8,4,4.52,0.2483,0.1586,0.5931,3,1,5.0,1,0
160,31,564,1,12,3,10,3,4.6,0.1604,0.6924,0.1472,1,1,5.0,1,0
696,188,1356,0,3,3,9,2,4.74,0.3684,0.0596,0.572,2,0,4.73,1,0
266,139,499,0,1,1,4,3,4.84,0.3686,0.4821,0.1493,3,0,4.38,0,1
168,6,977,0,2,2,5,4,4.65,0.2724,0.1314,0.5962,3,1,5.0,1,0
145,27,1342,1,7,1,10,1,4.88,0.832,0.0921,0.0759,2,1,5.0,1,1
186,7,1434,1,15,2,10,3,4.66,0.749,0.2086,0.0424,2,1,5.0,0,0
886,49,323,0,3,2,9,1,4.53,0.1293,0.4146,0.4561,2,1,5.0,1,1
865,96,1254,0,4,3,3,4,4.6,0.4751,0.4338,0.0911,3,0,4.39,1,1
774,200,1368,0,3,3,1,2,4.55,0.1272,0.5721,0.3007,3,0,4.4,0,0
423,60,1395,0,3,1,6,2,4.59,0.2409,0.3161,0.443,2,0,4.53,0,1
786,33,556,0,2,1,7,1,4.66,0.0509,0.9219,0.0272,3,1,5.0,0,0
457,47,1316,1,8,2,10,2,4.56,0.0492,0.0674,0.8834,1,1,5.0,0,1
840,172,1271,0,3,3,9,4,4.75,0.2094,0.3761,0.4145,3,0,3.25,1,0
345,119,219,0,2,2,9,1,4.56,0.5562,0.2734,0.1704,2,0,3.68,0,0
735,27,534,1,13,2,7,3,4.76,0.2832,0.0221,0.6947,2,1,5.0,1,1
554,22,642,1,11,3,2,1,4.96,0.2652,0.4105,0.3243,3,1,5.0,0,0
516,47,519,0,2,3,6,3,4.72,0.2132,0.529,0.2578,1,1,5.0,0,1
788,93,1374,0,3,2,10,2,4.84,0.3507,0.2236,0.4257,3,0,4.23,0,1
796,176,44,0,2,2,6,3,4.59,0.3869,0.2057,0.4074,1,0,3.07,0,0
936,158,65,1,7,3,2,1,4.98,0.7039,0.2633,0.0328,3,0,4.83,0,1
705,2,246,0,3,1,10,1,4.79,0.058,0.6394,0.3026,3,1,5.0,0,1
104,143,987,1,12,2,3,3,4.7,0.3238,0.5925,0.0837,2,0,3.6,0,0
247,47,1095,0,4,2,3,1,4.79,0.3457,0.2829,0.3714,1,1,5.0,0,1
812,27,158,0,2,2,1,3,4.53,0.0834,0.7957,0.1209,2,1,5.0,1,1
23,199,938,0,4,1,10,2,4.91,0.0821,0.876,0.0419,1,0,4.28,0,1
953,27,1049,0,2,1,6,1,4.52,0.7656,0.1218,0.1126,2,1,5.0,1,1
815,141,825,1,13,1,4,1,4.61,0.3767,0.4709,0.1524,3,0,3.58,0,0
525,183,1247,1,9,3,2,2,4.73,0.3744,0.5571,0.0685,2,0,4.06,0,1
144,145,160,0,2,2,9,2,4.55,0.0727,0.0901,0.8372,3,0,3.66,1,0
730,75,818,0,4,3,10,2,4.54,0.3544,0.3789,0.2667,2,0,4.24,1,0
695,187,1005,1,6,2,9,2,4.52,0.1642,0.632,0.2038,1,0,4.67,1,1
863,10,75,0,1,3,6,1,4.94,0.0497,0.7656,0.1847,3,1,5.0,1,0
754,121,138,0,3,1,4,2,4.76,0.1915,0.4992,0.3093,1,0,3.68,1,1
193,33,479,1,10,3,1,3,4.82,0.0461,0.7574,0.1965,3,1,5.0,0,0
465,165,553,0,4,1,3,4,4.64,0.1398,0.5513,0.3089,1,0,3.86,1,1
784,126,1327,0,4,3,10,3,4.58,0.0029,0.2916,0.7055,2,0,4.45,1,1
375,8,387,0,4,1,3,2,4.64,0.4212,0.3525,0.2263,3,1,5.0,1,0
677,161,472,0,2,2,1,4,4.66,0.1877,0.6725,0.1398,1,0,4.64,1,0
692,135,1358,0,1,3,5,2,4.89,0.3356,0.3379,0.3265,1,0,4.56,1,1
629,162,309,1,11,3,4,2,4.97,0.2173,0.7711,0.011600000000000001,2,0,4.37,0,1
266,71,887,1,6,1,4,3,4.84,0.3686,0.4821,0.1493,2,0,4.17,1,1
378,135,701,0,4,1,6,3,4.55,0.6727,0.083,0.2443,1,0,4.56,1,1
550,41,1187,0,1,1,8,4,4.74,0.3882,0.3381,0.2737,1,1,5.0,0,0
556,118,1000,0,4,3,2,2,4.56,0.3965,0.0486,0.5549,3,0,4.59,0,0
863,55,952,1,14,3,6,1,4.94,0.0497,0.7656,0.1847,3,0,4.81,1,1
74,7,1079,1,12,3,3,3,4.95,0.4974,0.2818,0.2208,2,1,5.0,0,0
438,84,786,1,14,3,6,1,4.76,0.4746,0.1672,0.3582,3,0,3.59,0,0
881,146,305,0,3,2,9,3,4.99,0.178,0.056,0.766,3,0,3.56,1,0
226,171,102,0,4,3,5,3,4.64,0.8658,0.0255,0.1087,2,0,3.25,0,0
819,78,775,0,4,2,2,2,4.55,0.541,0.0934,0.3656,3,0,4.47,0,0
308,168,1412,0,2,1,10,4,4.51,0.1476,0.497,0.3554,3,0,3.54,1,1
966,53,1232,1,9,3,8,2,4.87,0.6535,0.2426,0.10389999999999999,1,0,3.68,1,0
348,14,1339,1,11,1,9,3,4.86,0.5336,0.1309,0.33549999999999996,2,1,5.0,1,1
476,149,1073,0,4,2,8,1,4.86,0.5249,0.0008,0.4743,3,0,3.55,1,0
315,113,572,0,4,2,4,1,4.56,0.3449,0.5794,0.0757,1,0,3.95,1,1
525,57,148,1,6,3,2,2,4.73,0.3744,0.5571,0.0685,2,0,4.64,0,0
425,91,1235,0,4,3,3,3,4.56,0.6852,0.0183,0.2965,3,0,3.2,0,0
524,46,1396,0,4,3,9,2,4.65,0.3603,0.5295,0.11019999999999999,3,1,5.0,1,1
562,154,597,1,14,1,4,1,4.72,0.4488,0.0369,0.5143,2,0,3.98,1,0
1000,91,978,0,1,3,10,3,4.51,0.1341,0.1239,0.742,3,0,3.2,0,0
825,152,1071,0,2,3,10,1,4.57,0.5404,0.2881,0.1715,2,0,4.33,1,0
946,133,499,0,2,2,9,3,4.7,0.3331,0.6608,0.0061,2,0,4.55,1,0
249,170,155,1,5,2,3,4,4.97,0.0867,0.7543,0.159,3,0,3.47,0,0
631,102,230,1,10,1,8,2,4.72,0.0469,0.2304,0.7227,3,0,3.77,1,1
569,106,1324,1,5,1,4,2,4.75,0.3377,0.0651,0.5972,2,0,3.9,1,0
182,171,158,0,4,3,6,4,4.67,0.442,0.382,0.176,2,0,3.25,0,0
962,128,923,0,4,2,10,3,4.93,0.0248,0.0241,0.9511,3,0,4.82,1,1
776,32,1271,1,7,1,10,4,4.97,0.6429,0.3567,0.00039999999999999996,2,1,5.0,1,0
106,6,568,1,11,3,5,2,4.69,0.6244,0.2758,0.0998,3,1,5.0,1,0
191,74,1175,0,2,1,4,1,4.75,0.2617,0.5552,0.1831,2,0,3.24,0,0
137,195,299,0,1,1,6,3,4.59,0.8308,0.0337,0.1355,1,0,4.76,1,1
700,135,1078,1,14,3,4,1,4.61,0.3237,0.5142,0.1621,1,0,4.56,1,1
120,29,1247,0,3,3,7,3,4.62,0.1935,0.6184,0.1881,3,1,5.0,0,0
754,34,766,1,10,1,4,2,4.76,0.1915,0.4992,0.3093,3,1,5.0,1,0
831,7,565,1,11,3,1,4,4.89,0.1684,0.1137,0.7179,2,1,5.0,0,0
72,81,467,1,9,1,3,2,4.57,0.1435,0.7035,0.153,2,0,4.34,1,1
755,77,486,1,6,3,6,4,4.57,0.5947,0.1562,0.2491,2,0,3.41,0,1
131,58,444,0,3,2,1,1,4.6,0.8236,0.0941,0.0823,2,0,4.33,1,1
457,85,905,0,3,2,10,2,4.56,0.0492,0.0674,0.8834,3,0,3.0,0,0
781,159,863,1,8,2,2,4,4.94,0.8984,0.0476,0.054,2,0,4.17,1,0
905,73,1162,0,3,3,6,4,4.86,0.4786,0.5199,0.0015,1,0,3.06,1,0
479,45,926,0,1,3,5,2,4.72,0.274,0.0554,0.6706,3,1,5.0,1,1
985,47,292,1,14,2,3,2,4.77,0.2841,0.1404,0.5755,1,1,5.0,0,1
52,77,1234,0,4,1,8,2,4.56,0.1294,0.8172,0.0534,2,0,3.41,0,1
574,200,752,0,4,2,5,4,4.72,0.4915,0.2759,0.2326,3,0,4.4,0,0
119,73,1235,0,1,1,4,4,4.94,0.0649,0.9113,0.0238,1,0,3.06,1,0
877,168,875,0,4,3,7,3,4.87,0.3133,0.2257,0.461,3,0,3.54,1,1
264,116,663,0,2,2,10,1,4.74,0.7372,0.0417,0.2211,3,0,4.06,0,1
239,30,1412,0,2,3,2,2,4.93,0.0883,0.5461,0.3656,1,1,5.0,0,1
351,190,1420,0,4,2,9,4,4.67,0.3691,0.1338,0.4971,2,0,4.46,0,0
893,71,1148,1,5,3,8,4,4.85,0.7203,0.094,0.1857,2,0,4.17,1,1
255,145,920,0,2,3,8,2,4.76,0.1698,0.8099,0.0203,3,0,3.66,1,0
685,103,909,1,7,2,7,4,4.65,0.0363,0.5836,0.3801,2,0,3.84,0,1
309,133,124,1,13,1,4,2,4.59,0.6226,0.0256,0.3518,2,0,4.55,1,0
749,104,68,1,10,3,1,3,4.53,0.7069,0.2691,0.024,2,0,3.09,0,1
831,122,475,0,1,3,1,4,4.89,0.1684,0.1137,0.7179,2,0,3.11,1,0
607,129,358,0,1,1,2,1,4.96,0.5794,0.2845,0.1361,2,0,4.21,1,0
849,31,1370,1,15,2,6,2,4.95,0.1101,0.7939,0.096,1,1,5.0,1,0
495,163,521,0,4,2,10,1,4.91,0.6638,0.0049,0.3313,1,0,3.37,0,1
57,109,833,0,1,1,5,4,4.74,0.0201,0.4323,0.5476,1,0,4.71,0,1
950,72,624,0,4,1,6,3,4.9,0.1849,0.5311,0.284,2,0,3.53,1,1
403,158,1352,0,2,2,7,1,4.83,0.5582,0.2866,0.1552,3,0,4.83,0,1
67,127,1354,0,3,2,10,2,4.69,0.4619,0.3205,0.2176,3,0,4.84,0,0
46,85,427,0,3,3,8,3,4.53,0.1671,0.3131,0.5198,3,0,3.0,0,0
606,15,1009,1,6,3,6,2,4.67,0.6543,0.0666,0.2791,2,1,5.0,1,0
650,56,443,0,2,1,6,4,4.7,0.1416,0.3531,0.5053,3,0,4.43,1,0
369,188,601,0,3,3,10,4,4.55,0.8836,0.032,0.0844,2,0,4.73,1,0
605,27,1119,0,1,3,9,2,4.97,0.7423,0.051,0.2067,2,1,5.0,1,1
232,2,762,1,8,2,2,4,4.96,0.2067,0.0908,0.7025,3,1,5.0,0,1
402,74,955,0,4,3,10,1,4.85,0.1543,0.2648,0.5809,2,0,3.24,0,0
908,64,1341,0,4,2,2,3,4.61,0.418,0.4145,0.1675,2,0,4.07,1,1
561,5,487,0,2,2,4,1,4.61,0.0823,0.7193,0.1984,3,1,5.0,1,0
23,91,739,0,1,1,10,2,4.91,0.0821,0.876,0.0419,3,0,3.2,0,0
574,68,648,0,3,2,5,4,4.72,0.4915,0.2759,0.2326,1,0,3.17,0,1
267,141,896,0,1,1,8,2,4.93,0.2396,0.5137,0.2467,3,0,3.58,0,0
841,81,5,0,1,1,5,2,4.56,0.7022,0.086,0.2118,2,0,4.34,1,1
118,85,632,0,3,1,7,3,4.81,0.6078,0.3365,0.0557,3,0,3.0,0,0
952,23,1395,0,2,1,8,2,4.82,0.755,0.0324,0.2126,3,1,5.0,0,0
600,97,877,0,2,2,4,4,4.73,0.4649,0.4594,0.0757,2,0,3.19,1,1
601,178,986,1,5,2,3,2,4.89,0.6387,0.2725,0.0888,3,0,4.83,0,1
55,124,1212,0,2,2,6,4,4.59,0.538,0.4113,0.0507,3,0,4.18,0,0
153,37,26,1,8,2,3,3,4.93,0.0163,0.9011,0.0826,1,1,5.0,1,1
239,30,162,1,9,3,2,2,4.93,0.0883,0.5461,0.3656,1,1,5.0,0,1
265,151,745,0,2,2,5,3,4.88,0.4225,0.5665,0.011,3,0,3.15,0,1
268,162,1154,0,4,2,4,2,5.0,0.0846,0.4387,0.4767,2,0,4.37,0,1
907,192,533,1,8,1,9,3,4.54,0.4482,0.0057,0.5461,2,0,4.18,1,1
113,183,883,0,1,2,10,4,4.81,0.5099,0.3206,0.1695,2,0,4.06,0,1
166,199,410,1,15,1,5,4,4.83,0.3129,0.629,0.0581,1,0,4.28,0,1
668,117,1097,1,7,2,10,3,4.85,0.0966,0.8057,0.0977,3,0,4.17,0,1
8,9,1257,1,12,2,3,1,4.75,0.1578,0.3629,0.4793,1,1,5.0,0,0
714,132,855,0,1,1,6,1,4.95,0.4398,0.385,0.1752,2,0,4.96,1,1
217,66,1130,0,1,3,6,4,4.67,0.6659,0.2952,0.0389,3,0,3.43,1,1
431,120,901,1,10,2,4,1,4.52,0.3402,0.0958,0.564,1,0,4.61,1,1
292,124,9,0,1,2,7,2,4.91,0.7288,0.0357,0.2355,3,0,4.18,0,0
893,161,50,0,4,3,8,4,4.85,0.7203,0.094,0.1857,1,0,4.64,1,0
50,160,442,1,15,2,6,4,4.95,0.648,0.049,0.303,1,0,3.93,0,1
107,44,36,0,1,2,3,2,4.86,0.1356,0.2295,0.6349,1,1,5.0,1,0
9,109,1226,1,14,3,2,1,4.59,0.257,0.649,0.094,1,0,4.71,0,1
745,37,118,0,3,2,2,2,4.56,0.4362,0.3577,0.2061,1,1,5.0,1,1
700,67,702,0,1,3,4,1,4.61,0.3237,0.5142,0.1621,1,0,4.22,1,0
456,60,754,0,1,1,9,2,4.84,0.0372,0.3314,0.6314,2,0,4.53,0,1
323,187,1193,1,7,3,6,3,4.89,0.5165,0.1435,0.34,1,0,4.67,1,1
309,36,230,0,2,1,4,2,4.59,0.6226,0.0256,0.3518,2,1,5.0,0,1
850,49,560,1,9,1,5,1,4.91,0.4697,0.469,0.0613,2,1,5.0,1,1
622,179,1174,0,1,3,3,2,4.99,0.1018,0.54,0.3582,2,0,3.99,1,1
995,107,208,0,4,3,2,2,4.99,0.3289,0.458,0.2131,2,0,3.23,1,1
145,8,1085,0,2,1,10,1,4.88,0.832,0.0921,0.0759,3,1,5.0,1,0
740,178,1141,0,2,1,9,1,4.92,0.1316,0.8208,0.0476,3,0,4.83,0,1
821,41,239,1,7,3,7,1,4.71,0.6216,0.2592,0.1192,1,1,5.0,0,0
412,101,867,1,14,2,5,2,4.79,0.0205,0.6822,0.2973,2,0,4.6,0,0
114,113,48,0,1,1,2,4,4.93,0.0725,0.4761,0.4514,1,0,3.95,1,1
575,109,757,0,1,1,4,4,4.73,0.2195,0.0647,0.7158,1,0,4.71,0,1
399,166,1317,0,4,1,6,4,4.76,0.0082,0.3582,0.6336,3,0,3.38,1,1
275,86,517,1,6,1,9,2,4.58,0.2409,0.3015,0.4576,2,0,4.93,0,0
124,78,205,1,10,1,9,1,4.78,0.3658,0.5406,0.0936,3,0,4.47,0,0
86,55,1204,0,4,2,6,2,4.66,0.1711,0.5785,0.2504,3,0,4.81,1,1
582,110,90,1,12,3,7,1,4.7,0.0092,0.4463,0.5445,3,0,4.16,0,1
47,196,500,0,3,2,3,1,4.59,0.0619,0.4886,0.4495,3,0,3.39,1,0
711,146,1132,1,6,2,9,1,4.58,0.1752,0.0126,0.8122,3,0,3.56,1,0
876,65,1214,0,1,2,8,3,4.88,0.726,0.0204,0.2536,3,0,4.72,1,0
944,64,1204,0,1,1,6,1,4.75,0.0167,0.3702,0.6131,2,0,4.07,1,1
201,140,1044,0,1,2,10,1,4.55,0.262,0.4623,0.2757,3,0,4.75,1,1
276,118,1383,1,11,2,7,1,4.53,0.7478,0.126,0.1262,3,0,4.59,0,0
549,169,7,1,11,3,7,3,4.79,0.057,0.8596,0.0834,3,0,4.04,1,0
715,42,322,0,3,3,3,3,4.53,0.5498,0.1675,0.2827,2,1,5.0,0,0
130,117,268,1,5,3,4,3,4.65,0.0605,0.4302,0.5093,3,0,4.17,0,1
448,188,296,1,12,1,4,1,4.99,0.1573,0.5136,0.3291,2,0,4.73,1,0
982,50,570,1,11,2,1,4,4.61,0.4501,0.5111,0.0388,2,1,5.0,1,0
804,164,1411,1,7,3,10,3,4.71,0.3148,0.6064,0.0788,2,0,4.64,0,0
389,48,264,0,1,2,8,2,4.76,0.0478,0.465,0.48719999999999997,1,1,5.0,0,1
576,199,90,0,3,3,5,4,4.89,0.0099,0.1097,0.8804,1,0,4.28,0,1
263,73,853,1,11,2,6,1,4.65,0.4361,0.2551,0.3088,1,0,3.06,1,0
966,136,1285,0,3,3,8,2,4.87,0.6535,0.2426,0.10389999999999999,3,0,3.34,1,1
632,153,488,0,2,1,3,1,4.84,0.0967,0.3433,0.5599999999999999,2,0,3.48,0,0
278,135,1365,0,1,3,8,1,4.66,0.6352,0.1601,0.2047,1,0,4.56,1,1
714,106,1353,1,6,1,6,1,4.95,0.4398,0.385,0.1752,2,0,3.9,1,0
46,8,401,0,2,3,8,3,4.53,0.1671,0.3131,0.5198,3,1,5.0,1,0
168,110,357,1,6,2,5,4,4.65,0.2724,0.1314,0.5962,3,0,4.16,0,1
445,31,755,0,1,3,2,4,4.75,0.0272,0.5874,0.3854,1,1,5.0,1,0
622,12,499,0,4,3,3,2,4.99,0.1018,0.54,0.3582,2,1,5.0,0,0
46,127,834,1,6,3,8,3,4.53,0.1671,0.3131,0.5198,3,0,4.84,0,0
724,57,435,1,15,2,3,1,4.61,0.242,0.7136,0.0444,2,0,4.64,0,0
540,194,119,0,2,3,3,2,4.54,0.3376,0.254,0.4084,3,0,3.4,0,0
87,140,1071,1,9,2,9,4,4.84,0.4441,0.0538,0.5021,3,0,4.75,1,1
803,27,1192,0,1,1,1,4,4.54,0.0885,0.048,0.8635,2,1,5.0,1,1
385,46,1023,1,8,2,10,3,4.51,0.3624,0.3455,0.2921,3,1,5.0,1,1
669,135,348,0,3,2,6,2,4.65,0.1357,0.609,0.2553,1,0,4.56,1,1
265,61,539,0,2,2,5,3,4.88,0.4225,0.5665,0.011,3,0,3.42,0,0
777,186,1320,0,3,3,7,4,4.98,0.7428,0.0385,0.2187,1,0,3.77,1,1
22,58,1198,1,14,1,1,1,4.64,0.284,0.2123,0.5037,2,0,4.33,1,1
768,13,1419,0,3,3,4,1,4.91,0.4432,0.3754,0.1814,3,1,5.0,0,1
703,181,530,1,7,1,1,3,4.63,0.4198,0.5103,0.0699,2,0,3.08,0,0
450,100,303,0,1,3,5,2,4.7,0.0947,0.897,0.0083,1,0,4.53,0,1
976,193,202,1,7,2,5,2,4.76,0.2847,0.2015,0.5138,3,0,4.33,0,0
232,49,156,1,5,2,2,4,4.96,0.2067,0.0908,0.7025,2,1,5.0,1,1
186,35,14,0,3,2,10,3,4.66,0.749,0.2086,0.0424,3,1,5.0,1,1
326,94,1044,1,8,3,1,4,4.53,0.2412,0.7169,0.0419,1,0,4.92,0,0
183,95,756,0,3,3,10,4,4.99,0.0612,0.5656,0.3732,2,0,4.81,1,1
